,fecha,prices_bitcoin,market_caps_bitcoin,total_volumes_bitcoin,prices_ethereum,market_caps_ethereum,total_volumes_ethereum,prices_binancecoin,market_caps_binancecoin,total_volumes_binancecoin,prices_cardano,market_caps_cardano,total_volumes_cardano,prices_dogecoin,market_caps_dogecoin,total_volumes_dogecoin,prices_solana,market_caps_solana,total_volumes_solana,prices_polkadot,market_caps_polkadot,total_volumes_polkadot,prices_matic-network,market_caps_matic-network,total_volumes_matic-network,prices_litecoin,market_caps_litecoin,total_volumes_litecoin,prices_ripple,market_caps_ripple,total_volumes_ripple
71,2020-03-12,5142.99,93092131086.97026,50009548492.07486,110.598,11956631650.303354,17357843633.111378,9.473,1437874399.8177972,412918004.27244896,0.024,733569243.541392,211978802.34647855,0.001,183588292.09236538,110773263.56278166,,,,,,,0.009,25251993.31371892,61249765.88398664,30.281,1932962671.5070968,3997086814.8450975,0.138,6028784807.164941,2844634644.5898576
72,2020-03-13,5542.82,101262945297.35811,74329688818.10397,132.573,14567054564.19822,24412190319.85676,10.895,1615054798.958406,551414732.7958282,0.028,867613747.6483233,289676259.7783371,0.002,212660911.622022,162397713.99004295,,,,,,,0.011,29277816.05019387,51804649.69117783,37.637,2419405985.2854376,6292602767.403613,0.158,6828007204.563598,5002103249.521113
73,2020-03-14,5214.189,95216478864.65564,36054625746.82817,123.031,13505998666.239887,8678897518.712492,10.131,1527890811.8259366,270906520.91289306,0.026,807435012.826672,97926867.78153749,0.002,205572589.55604807,83287639.85381952,,,,,,,0.01,27127408.54827526,21397097.235341568,34.404,2203649104.433666,2922256840.927512,0.147,6450069989.016672,2154086289.8254404
74,2020-03-15,5397.933,98632587514.00247,32985693209.74783,124.603,13756072458.523424,10971643911.795376,10.386,1590139361.762785,298770292.3439776,0.027,840720328.3685061,98577461.91335168,0.002,210527259.01455036,92079970.28261894,,,,,,,0.01,27511144.720317464,21270124.20333451,36.529,2348597741.507014,2712125771.2373605,0.154,6732484159.771578,2079737198.446287
75,2020-03-16,5032.501,91962797384.28253,44034438467.966835,110.992,12178760413.015514,11161656313.89003,9.401,1431388393.079302,284841626.1916497,0.024,760151209.7313702,136720716.22836453,0.002,197138248.7926614,100216039.67173201,,,,,,,0.008,22418089.73048654,25809858.381234463,32.786,2108163870.3970861,3434261352.815002,0.142,6240388468.092608,2529761544.987209
76,2020-03-17,5389.416,98079756006.79294,36007089253.822556,117.217,12991193734.51619,10514054745.732649,10.334,1573699552.2746863,232219642.13628066,0.026,808050684.4755495,106703913.57145049,0.002,203980841.13970348,74523963.29975541,,,,,,,0.009,25620237.754785333,23873265.506437875,34.524,2232853826.640809,2945929415.658272,0.149,6533184465.968457,2083392083.9541287
77,2020-03-18,5376.281,98259998309.05324,37618067230.41405,117.7,12900856057.87349,9829287702.00789,10.374,1563418016.331947,272872630.2164863,0.026,802095050.1562663,107356169.80102359,0.002,199830238.34854695,74515510.58586784,,,,,,,0.009,24954508.391695276,21163580.874724053,34.591,2224649955.7988987,3044607060.672048,0.147,6436304690.825929,1931411749.8110197
78,2020-03-19,6170.201,112778383593.49141,48056214948.15649,136.812,15068113354.89011,13910341816.437582,12.253,1858603761.587601,346191031.6141539,0.03,941233082.8972982,154960081.1018546,0.002,219296170.9164783,223278152.6602397,,,,,,,0.011,30985064.666725248,35358713.94375756,38.987,2507643183.265741,3454578337.742642,0.163,7154342167.204617,2490205855.675707
79,2020-03-20,6195.604,113030383272.51407,50936770688.25396,131.965,14451395504.502293,16267979993.668526,11.851,1792058784.8584447,387993875.20748466,0.03,919791612.6769139,183999555.67569378,0.002,222079539.2994962,158961780.25948435,,,,,,,0.011,29799618.05420903,34080699.93506022,37.998,2439382790.9386907,3607835778.774005,0.158,6932408770.043524,2852880594.57501
80,2020-03-21,6145.771,112349835902.32983,40189198131.46317,131.943,14575207631.098148,12633534610.010733,12.0,1818360426.9880836,341768011.0348854,0.029,908484606.0452231,124168282.90695898,0.002,220571686.03194553,133056132.79038009,,,,,,,0.011,30686838.345935334,22169117.10271543,38.073,2449413774.049139,3330200936.397142,0.157,6893765822.423717,2026937931.3596132
81,2020-03-22,5859.647,107128564670.89128,37255748385.30394,122.521,13499834314.773163,10177508398.873247,11.179,1688695769.9758637,282013365.28632444,0.027,849511432.181408,107973019.0664643,0.002,213918482.18504408,135249014.28128096,,,,,,,0.01,27780340.717279203,15233623.814708106,35.505,2284444812.204689,2676336913.0869694,0.151,6610426078.543431,1876934021.256626
82,2020-03-23,6456.347,118046727572.5451,45578824447.64577,135.589,14944699607.313162,11596650460.730272,12.104,1829868580.8328981,324459115.2472918,0.029,908533570.968667,122524431.85149188,0.002,224695676.96147153,140961242.04309145,,,,,,,0.011,30611788.823553145,17123548.46057201,39.036,2511937005.942921,3323889866.361073,0.158,6935124633.666894,2149427563.4819174
83,2020-03-24,6730.174,123064256188.85924,45846522059.373184,138.777,15385255695.77982,12119249137.978954,12.453,1885028599.3923173,285530102.6883414,0.03,941771018.347032,115754274.56160042,0.002,231830875.29133603,153573605.50318238,,,,,,,0.011,31151261.918956727,17313286.336827982,40.613,2613698359.221548,2920318856.3793783,0.162,7127137923.557504,2083687565.2443302
84,2020-03-25,6695.901,122445336599.19923,42082295491.03078,136.234,15020580578.564753,10616935307.838089,12.346,1863775406.9928648,248158273.55825168,0.03,917066394.5762807,107760572.34855449,0.002,227289691.50357187,137546598.60899478,,,,,,,0.011,31615677.685552906,13732008.26323351,39.247,2526054853.498941,2671849842.096831,0.162,7106446510.326314,2007027965.7754834
85,2020-03-26,6765.562,123732739823.4625,34840544710.10888,138.767,15277363230.972204,7749490793.658535,13.213,1991459536.455704,272095324.0621892,0.03,942093594.8317127,104078533.85891877,0.002,230221150.19889328,129916986.9889954,,,,,,,0.012,32855635.348252606,16360973.920215048,40.377,2599126634.4221964,2649873991.083215,0.174,7645994668.6750965,2139429595.5853508
86,2020-03-27,6397.826,117019679177.81361,32910551599.472366,130.287,14958737456.74538,10183491264.54011,12.357,1843089830.9325595,171866476.06557032,0.029,889441790.7864816,102692751.71481489,0.002,221042549.90893495,118486362.43302031,,,,,,,0.011,29585099.25506609,9423028.527680185,38.098,2452713940.543393,2126937817.3344326,0.174,7646150709.55319,2647454047.447796
87,2020-03-28,6255.0,114171796491.49913,35231848358.55144,131.424,14468066254.835968,11067855577.856102,12.218,1843685185.2425025,215130548.22815248,0.029,910287954.9100559,105439265.1832665,0.002,221390520.7241562,139854381.53124577,,,,,,,0.011,29431994.45489613,13793676.264683817,38.911,2505340327.9594817,2973414804.129698,0.177,7760076485.941018,2638537629.977689
88,2020-03-29,5915.337,108551603303.50957,25923471292.176422,125.319,13819843925.360764,7718875104.828544,11.336,1716989350.6215217,187370629.17247185,0.028,878075726.9380016,87505944.23006178,0.002,213173580.66658854,127824727.49013917,,,,,,,0.01,27813793.243214075,9957347.11676698,37.349,2405018605.650292,2140130654.096888,0.164,7221559455.172825,1869916824.5573218
89,2020-03-30,6403.141,117151628726.53436,34907149977.57921,132.364,14615131244.892355,8469234427.790874,12.186,1843126769.70464,276558085.3459742,0.03,933379645.645711,104645794.60082452,0.002,224115611.06461066,130308976.22282745,,,,,,,0.011,29760805.76686497,13909225.400530994,38.997,2512152352.7386513,2809026117.9277277,0.171,7516283687.083531,1990274338.689318
90,2020-03-31,6421.705,117750205634.39989,32287674952.1782,133.236,14699970260.177477,7869741296.803818,12.6,1906878809.1019008,329247177.62576646,0.03,936797188.3532804,99418401.81975324,0.002,224694247.46939987,125018849.74881093,,,,,,,0.011,30394556.639563728,12392526.31884813,39.13,2527868198.6885247,3066212297.5077877,0.174,7641538582.275465,1985080187.5900197
91,2020-04-01,6640.798,120921617010.34784,35886963977.71526,136.216,14896572551.520117,7848601147.336895,12.729,1927232838.8563735,334856444.027969,0.031,962162504.9505062,115117998.29999544,0.002,231608793.21825016,133295929.96956751,,,,,,,0.011,30861721.582089107,18642241.875610434,39.372,2543112417.5258007,3127520526.5357213,0.175,7634756565.062687,2002659987.2943866
92,2020-04-02,6807.897,124719708453.63535,47638672293.73783,141.454,15522802609.007648,13645052823.766476,13.081,1971192627.5220792,383892319.3328998,0.032,988387669.942723,133807050.54801992,0.002,233977644.13226712,135883818.3652451,,,,,,,0.012,31740389.13825934,21342034.953552004,39.961,2566188334.7905617,3722718657.3428483,0.178,7796534797.044705,2346925185.3665543
93,2020-04-03,6732.852,123234164427.70816,39867535857.25387,141.262,15597757554.270603,11621521038.709623,13.324,2014757335.7077563,361905470.712815,0.032,993528047.3070283,110357362.06716399,0.002,229183776.18408296,130077705.12034462,,,,,,,0.012,31816155.49278826,15226623.499920247,40.408,2603292926.6559134,3030615072.713705,0.179,7866188147.539315,2001601449.389316
94,2020-04-04,6859.425,125564427826.17566,35009177102.13241,144.201,15898519073.894499,9863619646.24454,13.78,2084146996.1098824,388516838.90420467,0.033,1008514394.782506,111823144.80252229,0.002,232243150.60342038,129554098.02583218,,,,,,,0.012,32354471.227607694,12395096.685994172,40.694,2619974804.612441,2636498355.9631844,0.18,7901465588.758275,1754643970.4112556
95,2020-04-05,6788.048,124272363451.93964,31885662165.01491,142.851,15770466064.128725,8271697077.94318,13.709,2073669546.9899516,407729033.9438091,0.032,992177656.8468996,83582839.87744893,0.002,230305063.55678767,123742386.55464539,,,,,,,0.011,31566133.4446423,11350742.658515425,40.313,2596608381.7428665,2723884177.080434,0.178,7825008837.509199,1640070010.3468537
96,2020-04-06,7297.636,133484854333.44951,45370138560.82485,169.855,18679968361.111393,15337221519.354977,15.136,2289489107.291751,444447157.62263274,0.035,1087744924.0649166,147918099.22194624,0.002,247255676.24604258,145502189.34077024,,,,,,,0.013,36925036.44184003,38890338.67383947,44.682,2879838587.511534,3675368960.07645,0.195,8563367775.746166,2390554002.134605
97,2020-04-07,7196.782,131782164465.85344,43386074290.71468,164.516,18166748814.85624,16711178690.848326,14.66,2207454729.0589533,420044095.23663163,0.035,1093112390.5366335,151556119.30055967,0.002,248158953.76778716,141907833.74379894,,,,,,,0.013,35516331.35281131,39050181.06942375,44.671,2879457946.5178037,3942194403.417511,0.193,8473684261.85753,2553384541.0569887
98,2020-04-08,7342.292,134518720640.0234,38922547592.862114,172.804,19089126835.76443,12116309211.63937,15.075,2282382271.7350097,394584672.40297484,0.036,1125589634.1122746,163870561.3873363,0.002,250042291.8720743,127878282.27265082,,,,,,,0.014,38193848.655475095,28331467.55324822,46.489,2997021746.841314,2972503204.6513367,0.2,8812426645.650202,2045635629.867087
99,2020-04-09,7294.489,133598651281.71776,34921486435.060486,170.095,18787453383.948494,11971791025.372421,15.029,2271676119.4907784,365221668.38892925,0.036,1124830313.068581,136962104.9231875,0.002,251097766.85961297,123549292.19990523,,,,,,,0.014,37216451.99170692,21649893.915227927,46.381,2990372199.5366344,3235902913.434944,0.198,8710888248.686846,1815834538.3656497
100,2020-04-10,6864.694,125740858699.27551,37828011010.9016,157.74,17375118634.991734,14135915530.589357,13.719,2073910713.8429258,339027340.51505905,0.034,1042324486.8363525,161039582.5086103,0.002,242951200.60039186,134671135.2782357,0.958,7827651.892659198,92672667.43447028,,,,0.012,33080445.119867764,23295806.32939612,42.128,2716126932.301336,3197151628.1823444,0.188,8286901072.887856,2101666681.991302
101,2020-04-11,6878.781,125980543742.36499,30280054180.28837,158.328,17489565908.771362,11128989594.360977,13.827,2087481774.1363175,379071140.06073177,0.033,1036932847.9369895,115182655.42002322,0.002,247542049.6224454,128506937.97806722,0.785,6173607.678345317,49458692.875223994,,,,0.012,33703665.538224384,16716585.320677117,42.501,2740857779.7605543,2916307696.9132776,0.189,8293802411.695811,1781001895.317215
102,2020-04-12,6913.159,126655463658.31227,34544392366.04943,158.864,17790409219.818943,13002801329.50846,14.265,2178116505.78815,404979912.8145258,0.034,1052967605.8577962,109412693.21393186,0.002,245455791.60917032,128335738.508342,0.876,7269680.447445141,37821009.955602355,,,,0.012,34166170.53084089,14541371.446175894,42.109,2715856364.3353887,2968353310.746143,0.188,8265151211.275384,2018968368.000913
103,2020-04-13,6857.539,125651103790.21225,38062368291.08157,156.701,17316641314.145325,13286483792.048328,15.046,2272857627.6622605,415375272.6500968,0.033,1031622714.6329374,127857134.59532972,0.002,243252945.76404834,129649088.18245052,0.787,6302364.150584625,19579214.89293177,,,,0.012,33178189.29746607,11129979.293923346,41.269,2661968723.9554234,3080265655.812133,0.188,8299611707.552383,2228364721.4187016
104,2020-04-14,6860.179,125713883015.64563,33837365577.44977,158.267,17559917949.258163,11468431211.774742,15.583,2357467179.205417,431913949.0107081,0.033,1029361971.9261676,110605528.21767302,0.002,244175467.4950874,124216047.95923096,0.667,5306221.06575891,17523533.049867075,,,,0.012,33588867.71075704,17356709.223985635,41.198,2657665714.893143,2964553332.332709,0.186,8202409954.834599,1862120141.679969
105,2020-04-15,6629.432,121499498109.80829,29692916171.011845,153.223,16933905371.155535,8578826590.313573,14.586,2207839720.3607697,393386119.49128634,0.032,990994166.1756727,100008952.07804196,0.002,241578570.51711214,131684089.34708843,0.638,5114653.932636794,12659541.408408837,,,,0.012,32094129.262316152,9331259.727339704,39.295,2535232127.0930605,2748060851.224996,0.182,8011761733.297829,1937688979.9904425
106,2020-04-16,7059.926,129402884477.95892,45752002264.274315,171.776,18989526634.23506,17430629608.3789,15.667,2369647148.5940456,414415761.36328465,0.034,1065455000.8551606,162619038.51849556,0.002,251193747.3276439,146472116.75338238,0.692,5505929.486978686,23132895.9095158,,,,0.013,34751289.17256957,13997754.142292388,42.4,2735857773.6229844,3970565147.0736074,0.189,8313796758.115251,2619561036.3051047
107,2020-04-17,7035.262,128961704237.38853,31701906839.621475,170.446,18844786940.26037,15220772945.895311,15.616,2370773171.7872663,416729931.6338204,0.034,1072544970.1671038,117736903.4795713,0.002,248334765.9740806,121729852.72641443,0.657,5348323.975349362,10227034.752456626,,,,0.013,35265172.91605657,12465755.236856949,42.252,2726605083.525256,3505799309.2920446,0.189,8333268489.325,1866168812.0107803
108,2020-04-18,7242.511,132775323305.43571,30035235468.3311,187.144,20686869606.075146,14284812698.801844,16.553,2448080536.0223794,414857231.9136506,0.036,1125561442.4306724,140344430.95982692,0.002,255976766.62735203,127629256.47500652,0.677,5423066.285864263,10199318.163159857,,,,0.013,36955344.63064417,12194723.068443824,43.995,2839483491.970712,3281747108.251264,0.194,8564164034.737875,1914325546.147416
109,2020-04-19,7127.512,130680700686.31035,29714765522.325314,180.059,19894212517.443478,13763176713.456295,16.047,2377982679.590395,413369977.709689,0.036,1112887291.744702,136449252.0886971,0.002,253091749.62067482,127839052.89204004,0.609,4844617.211182358,9789186.730548004,,,,0.013,35737327.94954112,14643558.857501974,42.239,2727144302.099702,3685075729.1568637,0.19,8376547767.92359,1849385510.2163618
110,2020-04-20,6856.456,125724610427.89977,35276609104.457115,170.704,18894679854.84961,15901061387.704433,15.028,2228118491.7570333,377680441.78727716,0.034,1059941619.8015928,140386733.6710988,0.002,245311641.0820963,129791433.25304659,0.535,4285479.154681022,8763891.031037511,,,,0.012,33327758.3326161,14670525.722409295,40.359,2605415617.477453,3477705370.808853,0.183,8086477705.570027,2266839384.9033456
111,2020-04-21,6842.039,125473149029.1152,30093303601.39072,170.452,18883297426.60788,12178214643.078756,15.097,2232531184.047116,304659694.1730378,0.034,1068102318.6141045,128811222.5384038,0.002,243556559.77759254,124397419.90261082,0.573,4591546.761226098,9610841.993019182,,,,0.012,33128904.535100643,12296674.80674778,40.506,2614921638.8808303,3286151898.121419,0.183,8074284895.834148,1826836936.6230843
112,2020-04-22,7109.995,130398643209.39326,30819547915.3444,182.277,20165266729.19022,14853382137.991045,15.687,2319816863.694298,372342615.9260412,0.036,1128863796.6415317,124398269.13030894,0.002,249659994.30066794,126033359.24454379,0.685,5446538.173850838,18146790.14448149,,,,0.013,35210714.43429939,10377552.099236086,41.816,2700063347.886299,3106096059.358067,0.188,8275159764.626271,1760936753.9293184
113,2020-04-23,7382.793,135414822709.73111,41032858925.23595,184.594,20371607313.859978,6903118239.477871,15.97,2353229636.8727207,214383568.26007268,0.04,1237524241.1413789,275173060.4726024,0.002,254935165.8005704,140105892.3642261,0.622,4909586.999036558,13659849.485801896,,,,0.014,39048221.6601809,29767404.55448417,42.653,2756051000.1155095,4348940371.892319,0.19,8382250197.9264555,2284073444.0555773
114,2020-04-24,7495.394,137493716065.4006,33233126912.999897,187.343,20756708748.58927,13419651870.125168,15.895,2352743588.494633,347741153.1115197,0.041,1287837852.5131044,286509553.68496,0.002,257168786.5180828,161596051.33861956,0.623,5027193.620409137,8959427.13964603,,,,0.015,40519864.87824086,34698353.328964524,44.463,2871632289.637668,4056280289.845061,0.192,8482035724.246257,1858298807.3877132
115,2020-04-25,7538.558,138298135122.85803,31610167152.118294,194.114,21449928671.504494,14452583265.899439,16.237,2402829550.629272,357506648.81549746,0.042,1314141666.608814,176658780.9233021,0.002,263319084.55648935,179689638.1780725,0.647,5173619.233465031,7324961.274114759,,,,0.015,41516729.266701736,22422727.277526923,44.409,2868419186.8523965,3978856891.8173847,0.194,8571317096.772564,1645169648.3148115
116,2020-04-26,7683.867,140977260141.33173,33760863612.125053,197.23,21798344583.464844,13530756223.951258,16.374,2419596600.6712656,372633462.4635326,0.045,1406406547.1182647,250469497.7716724,0.002,288757849.4579052,233725625.080251,0.64,5137791.330825961,8493459.048447348,,,,0.016,43119973.33744431,24489995.22131922,44.628,2882880702.002473,3874857464.9809318,0.197,8682610510.595545,1670524318.453444
117,2020-04-27,7774.282,142649802462.8293,35205525351.89531,196.463,21715118585.744934,17659706480.60195,16.413,2423050238.754496,382565165.0994733,0.046,1438680078.426845,258539530.39115593,0.002,296960896.54383695,224244998.5341308,0.568,4616001.375155629,7534010.521157354,,,,0.015,42436511.43045103,21920142.193466313,44.491,2874407676.589314,3839988165.117842,0.198,8729627019.338083,1707500454.9858208
118,2020-04-28,7758.23,142370212777.1421,32855687796.969097,197.155,21824818237.698734,14644384537.090769,16.362,2419444104.3851547,380017273.227351,0.047,1455268758.2068086,206025566.52261925,0.002,289030583.1637483,200283719.69553015,0.657,5283691.351331575,7387289.032147021,,,,0.016,43129079.520689905,14330601.233418537,45.69,2952199248.60166,3503467253.4823246,0.213,9405727836.780415,2539833760.635142
